Format Version,1.21,Take Name,evo_flight_11,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-07-20 10.57.49 AM,Total Frames in Take,14678,Total Exported Frames,14678,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z
9441,78.675000,0.021520,-0.732879,-0.027335,-0.679468,-0.699995,1.765926,-0.434593
9442,78.683333,0.014890,-0.731618,-0.028185,-0.680969,-0.695076,1.765415,-0.432429
9443,78.691667,0.020216,-0.732376,-0.030376,-0.679922,-0.690368,1.763996,-0.431557
9444,78.700000,0.018469,-0.732500,-0.028072,-0.679937,-0.685956,1.764112,-0.429130
9445,78.708333,0.021555,-0.731969,-0.026519,-0.680480,-0.680550,1.763074,-0.427119
9446,78.716667,0.017797,-0.732002,-0.029385,-0.680436,-0.675836,1.762841,-0.425406
9447,78.725000,0.020180,-0.731092,-0.028706,-0.681377,-0.671498,1.762516,-0.422986
9448,78.733333,0.024053,-0.732845,-0.022627,-0.679593,-0.666650,1.760665,-0.421644
9449,78.741667,0.020785,-0.732279,-0.024527,-0.680246,-0.660996,1.760709,-0.418925
9450,78.750000,0.016009,-0.732747,-0.023954,-0.679891,-0.657356,1.759895,-0.417853
9451,78.758333,0.022650,-0.732464,-0.022533,-0.680056,-0.652523,1.759166,-0.415785
9452,78.766667,0.021226,-0.733856,-0.022003,-0.678616,-0.648094,1.758283,-0.414051
9453,78.775000,0.020607,-0.733471,-0.020170,-0.679109,-0.643229,1.757573,-0.411996
9454,78.783333,0.017956,-0.733642,-0.018329,-0.679052,-0.639050,1.756587,-0.410356
9455,78.791667,0.019554,-0.732165,-0.016888,-0.680637,-0.634167,1.756372,-0.408048
9456,78.800000,0.020420,-0.734067,-0.017231,-0.678551,-0.629591,1.755157,-0.406650
9457,78.808333,0.020191,-0.733707,-0.018048,-0.678926,-0.625201,1.754654,-0.404328
9458,78.816667,0.017032,-0.732360,-0.016397,-0.680507,-0.620701,1.753857,-0.402456
9459,78.825000,0.016182,-0.730998,-0.016664,-0.681984,-0.615959,1.752844,-0.400311
9460,78.833333,0.023943,-0.734123,-0.012633,-0.678477,-0.611952,1.751742,-0.399634
9461,78.841667,0.020754,-0.734455,-0.012206,-0.678230,-0.607637,1.751218,-0.396977
9462,78.850000,0.020714,-0.732853,-0.011565,-0.679973,-0.603252,1.750169,-0.395775
9463,78.858333,0.024567,-0.733091,-0.011876,-0.679583,-0.599051,1.749596,-0.393683
9464,78.866667,0.022625,-0.736874,-0.011142,-0.675560,-0.595239,1.748588,-0.392395
9465,78.875000,0.023735,-0.733486,-0.010547,-0.679208,-0.590154,1.747533,-0.390109
9466,78.883333,0.025743,-0.730825,-0.014284,-0.681930,-0.585480,1.746815,-0.388934
9467,78.891667,0.024654,-0.734783,-0.010883,-0.677767,-0.582109,1.746619,-0.387183
9468,78.900000,0.023557,-0.734712,-0.012298,-0.677859,-0.577479,1.745704,-0.385342
9469,78.908333,0.022900,-0.732784,-0.010400,-0.679997,-0.572724,1.744923,-0.383332
9470,78.916667,0.021514,-0.733216,-0.011630,-0.679556,-0.569270,1.744382,-0.382527
9471,78.925000,0.025068,-0.733148,-0.011915,-0.679503,-0.564618,1.743623,-0.379710
9472,78.933333,0.021966,-0.732994,-0.013530,-0.679746,-0.559900,1.742714,-0.378317
9473,78.941667,0.017555,-0.732438,-0.015904,-0.680421,-0.556000,1.742363,-0.376349
9474,78.950000,0.024140,-0.732854,-0.013805,-0.679817,-0.552789,1.740781,-0.375797
9475,78.958333,0.025274,-0.732680,-0.015128,-0.679936,-0.548318,1.740239,-0.373720
9476,78.966667,0.021742,-0.732655,-0.014739,-0.680093,-0.544020,1.739664,-0.372448
9477,78.975000,0.023326,-0.734437,-0.012571,-0.678160,-0.540489,1.738212,-0.371361
9478,78.983333,0.023410,-0.732860,-0.011580,-0.679878,-0.536573,1.737092,-0.369647
9479,78.991667,0.022984,-0.732448,-0.013416,-0.680303,-0.532124,1.736479,-0.367948
9480,79.000000,0.024984,-0.735195,-0.013569,-0.677259,-0.528710,1.735590,-0.367145
9481,79.008333,0.019120,-0.732033,-0.014580,-0.680845,-0.524189,1.734824,-0.365013
9482,79.016667,0.016644,-0.732527,-0.013522,-0.680401,-0.520420,1.733830,-0.363819
9483,79.025000,0.017180,-0.731979,-0.018519,-0.680858,-0.516429,1.733436,-0.362121
9484,79.033333,0.022580,-0.734431,-0.013425,-0.678175,-0.512925,1.731722,-0.361533
9485,79.041667,0.021764,-0.731317,-0.015182,-0.681521,-0.508922,1.730571,-0.359909
9486,79.050000,0.020617,-0.732808,-0.013738,-0.679985,-0.505424,1.729790,-0.358601
9487,79.058333,0.023790,-0.734989,-0.014239,-0.677512,-0.501668,1.729247,-0.357390
9488,79.066667,0.020067,-0.733923,-0.014016,-0.678791,-0.497346,1.728179,-0.356070
9489,79.075000,0.018203,-0.731574,-0.013966,-0.681376,-0.493466,1.727134,-0.354339
9490,79.083333,0.020641,-0.733876,-0.015649,-0.678789,-0.490577,1.726090,-0.353801
9491,79.091667,0.020292,-0.733359,-0.015087,-0.679371,-0.486059,1.725620,-0.351761
9492,79.100000,0.018483,-0.732975,-0.015853,-0.679820,-0.482097,1.724537,-0.350768
9493,79.108333,0.014739,-0.730358,-0.016658,-0.682703,-0.478338,1.723568,-0.349010
9494,79.116667,0.022944,-0.735325,-0.014627,-0.677168,-0.475657,1.722333,-0.348184
9495,79.125000,0.022642,-0.733637,-0.013374,-0.679032,-0.471334,1.721302,-0.347029
9496,79.133333,0.022291,-0.733094,-0.017300,-0.679542,-0.467449,1.720013,-0.345965
9497,79.141667,0.018162,-0.732468,-0.016638,-0.680355,-0.464655,1.719132,-0.344628
9498,79.150000,0.018664,-0.732874,-0.017779,-0.679876,-0.460252,1.718973,-0.342419
9499,79.158333,0.020727,-0.732113,-0.017668,-0.680639,-0.456392,1.717376,-0.341898
9500,79.166667,0.024250,-0.734561,-0.015730,-0.677926,-0.453405,1.716178,-0.341299
9501,79.175000,0.021394,-0.733733,-0.017389,-0.678878,-0.450740,1.714769,-0.340510
9502,79.183333,0.027270,-0.733282,-0.017535,-0.679151,-0.446597,1.713986,-0.338377
9503,79.191667,0.028445,-0.733234,-0.016110,-0.679190,-0.442799,1.712876,-0.337785
9504,79.200000,0.026332,-0.733187,-0.019523,-0.679237,-0.439485,1.711773,-0.336817
9505,79.208333,0.018765,-0.735474,-0.018486,-0.677041,-0.437519,1.710972,-0.335892
9506,79.216667,0.026332,-0.733243,-0.016697,-0.679252,-0.432849,1.709298,-0.334228
9507,79.225000,0.029913,-0.734189,-0.014886,-0.678123,-0.429473,1.708155,-0.333435
9508,79.233333,0.032389,-0.734200,-0.017406,-0.677937,-0.426128,1.706940,-0.332778
9509,79.241667,0.024457,-0.732282,-0.014802,-0.680402,-0.422906,1.705922,-0.331162
9510,79.250000,0.024528,-0.732924,-0.015294,-0.679696,-0.419575,1.704433,-0.329687
9511,79.258333,0.026294,-0.734738,-0.015582,-0.677662,-0.416363,1.703958,-0.329449
9512,79.266667,0.027213,-0.733043,-0.014257,-0.679488,-0.412761,1.702562,-0.327884
9513,79.275000,0.023741,-0.731834,-0.016382,-0.680872,-0.409822,1.701314,-0.326980
9514,79.283333,0.030077,-0.732391,-0.016324,-0.680024,-0.406367,1.699488,-0.326282
9515,79.291667,0.029765,-0.735178,-0.013346,-0.677089,-0.404110,1.698609,-0.325671
9516,79.300000,0.028154,-0.733151,-0.013208,-0.679355,-0.400281,1.697430,-0.324314
9517,79.308333,0.028779,-0.732498,-0.013793,-0.680021,-0.397431,1.695983,-0.323285
9518,79.316667,0.028098,-0.734796,-0.013747,-0.677566,-0.394711,1.694716,-0.322453
9519,79.325000,0.026656,-0.737570,-0.014636,-0.674585,-0.392401,1.693707,-0.322262
9520,79.333333,0.026057,-0.731602,-0.013936,-0.681091,-0.387736,1.692500,-0.320467
9521,79.341667,0.031855,-0.733586,-0.011396,-0.678754,-0.385796,1.690554,-0.320166
9522,79.350000,0.032415,-0.735215,-0.012855,-0.676936,-0.383011,1.689641,-0.319352
9523,79.358333,0.029960,-0.734058,-0.013801,-0.678285,-0.379410,1.688593,-0.318534
9524,79.366667,0.025721,-0.731859,-0.012542,-0.680855,-0.376429,1.686993,-0.317557
9525,79.375000,0.031836,-0.733122,-0.010045,-0.679278,-0.373944,1.685468,-0.317533
9526,79.383333,0.031319,-0.735263,-0.009609,-0.676989,-0.371272,1.684412,-0.316386
9527,79.391667,0.036577,-0.733363,-0.007939,-0.678806,-0.367627,1.682612,-0.315662
9528,79.400000,0.030436,-0.731817,-0.007523,-0.680779,-0.365348,1.681333,-0.314967
9529,79.408333,0.035008,-0.735231,-0.007418,-0.676872,-0.362837,1.680405,-0.314182
9530,79.416667,0.029392,-0.735608,-0.008130,-0.676721,-0.360104,1.679690,-0.313579
9531,79.425000,0.031936,-0.732677,-0.006783,-0.679793,-0.356268,1.677870,-0.312078
9532,79.433333,0.036445,-0.732455,-0.003429,-0.679830,-0.354621,1.675756,-0.313286
9533,79.441667,0.033026,-0.734808,-0.005975,-0.677445,-0.352256,1.675273,-0.311227
9534,79.450000,0.032864,-0.736241,-0.002015,-0.675918,-0.348922,1.673279,-0.312192
9535,79.458333,0.034981,-0.733508,-0.001598,-0.678779,-0.346276,1.671875,-0.310818
9536,79.466667,0.039735,-0.734425,-0.001130,-0.677525,-0.344469,1.670719,-0.311026
9537,79.475000,0.040082,-0.735115,0.000232,-0.676757,-0.341677,1.669032,-0.310129
9538,79.483333,0.039208,-0.733579,-0.001272,-0.678471,-0.338326,1.667857,-0.309501
9539,79.491667,0.038534,-0.732769,-0.003442,-0.679377,-0.336241,1.666017,-0.309961
9540,79.500000,0.038456,-0.732625,-0.001503,-0.679544,-0.333760,1.665744,-0.309086
9541,79.508333,0.035507,-0.735099,-0.000402,-0.677029,-0.331390,1.664016,-0.309091
9542,79.516667,0.031674,-0.733003,-0.002637,-0.679483,-0.328364,1.663292,-0.308106
9543,79.525000,0.034695,-0.734056,0.000358,-0.678202,-0.326682,1.661116,-0.308641
9544,79.533333,0.035999,-0.732035,-0.001858,-0.680313,-0.323660,1.660412,-0.308675
9545,79.541667,0.036267,-0.735003,0.000869,-0.677092,-0.321783,1.658281,-0.308592
9546,79.550000,0.038258,-0.735243,0.000548,-0.676722,-0.319502,1.657321,-0.308406
9547,79.558333,0.037759,-0.733788,0.000986,-0.678328,-0.316826,1.655617,-0.308215
9548,79.566667,0.036866,-0.733036,-0.003501,-0.679181,-0.314815,1.654436,-0.308903
9549,79.575000,0.035955,-0.736220,-0.002441,-0.675782,-0.312868,1.653194,-0.308507
9550,79.583333,0.030947,-0.733780,-0.003673,-0.678672,-0.309993,1.652328,-0.308704
9551,79.591667,0.035341,-0.732220,-0.003530,-0.680141,-0.307480,1.650937,-0.308772
9552,79.600000,0.032690,-0.734732,-0.004859,-0.677552,-0.305919,1.649594,-0.309391
9553,79.608333,0.028174,-0.733965,-0.008060,-0.678555,-0.303641,1.648545,-0.308822
9554,79.616667,0.031382,-0.732189,-0.008628,-0.680324,-0.300752,1.647404,-0.309077
9555,79.625000,0.029799,-0.731841,-0.012597,-0.680707,-0.298762,1.646311,-0.310349
9556,79.633333,0.026343,-0.732819,-0.010062,-0.679839,-0.296590,1.645495,-0.309049
9557,79.641667,0.028310,-0.733167,-0.008511,-0.679406,-0.294697,1.643529,-0.310230
9558,79.650000,0.033210,-0.733761,-0.009554,-0.678529,-0.292711,1.642292,-0.310639
9559,79.658333,0.031121,-0.733559,-0.012744,-0.678793,-0.290684,1.641060,-0.311784
9560,79.666667,0.024169,-0.733677,-0.012629,-0.678951,-0.288845,1.640077,-0.311089
9561,79.675000,0.027102,-0.732711,-0.012289,-0.679889,-0.286279,1.638960,-0.311408
9562,79.683333,0.028926,-0.733248,-0.016412,-0.679148,-0.284473,1.637614,-0.312815
9563,79.691667,0.025182,-0.731645,-0.018324,-0.680974,-0.282167,1.636750,-0.312342
9564,79.700000,0.023030,-0.732714,-0.015086,-0.679980,-0.280538,1.635890,-0.312616
9565,79.708333,0.028444,-0.734403,-0.015241,-0.677947,-0.279170,1.634390,-0.313750
9566,79.716667,0.026355,-0.732690,-0.014131,-0.679905,-0.276618,1.633813,-0.313587
9567,79.725000,0.026965,-0.732539,-0.018917,-0.679928,-0.275001,1.632622,-0.314465
9568,79.733333,0.025170,-0.733453,-0.016520,-0.679073,-0.273379,1.631518,-0.314815
9569,79.741667,0.027615,-0.735448,-0.015817,-0.676834,-0.271362,1.630991,-0.315393
9570,79.750000,0.025015,-0.731989,-0.018426,-0.680608,-0.269815,1.629854,-0.315762
9571,79.758333,0.027586,-0.732020,-0.019081,-0.680457,-0.267422,1.629259,-0.315655
9572,79.766667,0.026614,-0.734187,-0.019176,-0.678155,-0.265849,1.628765,-0.316931
9573,79.775000,0.022004,-0.732899,-0.017952,-0.679745,-0.264068,1.627873,-0.316868
9574,79.783333,0.025743,-0.730978,-0.019478,-0.681638,-0.262104,1.627115,-0.317201
9575,79.791667,0.024980,-0.734396,-0.019933,-0.677968,-0.261041,1.626566,-0.317882
9576,79.800000,0.025277,-0.733259,-0.020064,-0.679183,-0.259110,1.625950,-0.317703
9577,79.808333,0.029445,-0.731964,-0.017210,-0.680489,-0.257204,1.624639,-0.318930
9578,79.816667,0.031486,-0.732315,-0.019509,-0.679958,-0.255712,1.624247,-0.319657
9579,79.825000,0.030091,-0.735293,-0.018908,-0.676817,-0.254595,1.623493,-0.320370
9580,79.833333,0.026741,-0.732375,-0.019384,-0.680100,-0.252582,1.622801,-0.320602
9581,79.841667,0.027801,-0.730949,-0.018724,-0.681608,-0.251034,1.621930,-0.321296
9582,79.850000,0.028253,-0.735012,-0.018515,-0.677212,-0.250016,1.621291,-0.321895
9583,79.858333,0.023201,-0.733388,-0.019608,-0.679131,-0.248349,1.620842,-0.322136
9584,79.866667,0.025608,-0.731480,-0.020061,-0.681087,-0.246322,1.620368,-0.322667
9585,79.875000,0.028145,-0.732781,-0.021190,-0.679552,-0.245767,1.619317,-0.324010
9586,79.883333,0.027187,-0.733263,-0.021455,-0.679063,-0.244183,1.618862,-0.323670
9587,79.891667,0.027648,-0.731505,-0.022311,-0.680910,-0.242295,1.618231,-0.324406
9588,79.900000,0.029621,-0.731912,-0.019766,-0.680467,-0.241313,1.617324,-0.326053
9589,79.908333,0.029474,-0.733307,-0.021578,-0.678916,-0.240418,1.617318,-0.326092
9590,79.916667,0.025600,-0.732593,-0.021376,-0.679849,-0.238934,1.616480,-0.326551
9591,79.925000,0.027758,-0.731690,-0.023109,-0.680680,-0.237335,1.616365,-0.327073
9592,79.933333,0.026960,-0.733944,-0.022940,-0.678287,-0.236918,1.615583,-0.328390
9593,79.941667,0.020409,-0.732272,-0.024082,-0.680280,-0.235720,1.615061,-0.328228
9594,79.950000,0.024713,-0.731210,-0.024236,-0.681274,-0.233738,1.614680,-0.328904
9595,79.958333,0.021344,-0.733579,-0.024904,-0.678812,-0.233056,1.614390,-0.330153
9596,79.966667,0.017639,-0.731705,-0.025017,-0.680934,-0.231938,1.613991,-0.330173
9597,79.975000,0.019775,-0.731878,-0.026729,-0.680624,-0.230397,1.613390,-0.330600
9598,79.983333,0.019965,-0.732428,-0.023451,-0.680147,-0.229588,1.612921,-0.332295
9599,79.991667,0.019776,-0.733488,-0.023212,-0.679019,-0.228773,1.612564,-0.332134
9600,80.000000,0.018216,-0.730822,-0.024925,-0.681870,-0.227936,1.612139,-0.333035
9601,80.008333,0.015341,-0.732653,-0.025946,-0.679935,-0.226930,1.611648,-0.333568
9602,80.016667,0.018544,-0.734028,-0.027058,-0.678327,-0.225995,1.611699,-0.334216
9603,80.025000,0.013644,-0.732117,-0.025575,-0.680562,-0.225007,1.611634,-0.334585
9604,80.033333,0.014150,-0.731397,-0.027185,-0.681263,-0.224073,1.611139,-0.335063
9605,80.041667,0.012016,-0.734337,-0.025763,-0.678190,-0.223107,1.611383,-0.335737
9606,80.050000,0.012668,-0.732678,-0.023873,-0.680039,-0.222207,1.610672,-0.336201
9607,80.058333,0.015525,-0.730826,-0.024881,-0.681933,-0.221239,1.610471,-0.336716
9608,80.066667,0.014705,-0.733592,-0.024770,-0.678979,-0.220626,1.610430,-0.337521
9609,80.075000,0.011760,-0.734187,-0.023313,-0.678445,-0.220089,1.609865,-0.337934
9610,80.083333,0.014275,-0.732692,-0.023909,-0.679991,-0.218729,1.610192,-0.338136
9611,80.091667,0.014968,-0.731506,-0.024320,-0.681237,-0.218084,1.609934,-0.339027
9612,80.100000,0.012416,-0.734013,-0.022929,-0.678635,-0.217668,1.609801,-0.339044
9613,80.108333,0.011057,-0.733183,-0.023261,-0.679544,-0.216629,1.609991,-0.339521
9614,80.116667,0.015999,-0.731602,-0.025275,-0.681076,-0.215516,1.609867,-0.339923
9615,80.125000,0.012124,-0.732138,-0.024986,-0.680590,-0.214955,1.609930,-0.340649
9616,80.133333,0.015452,-0.732732,-0.022586,-0.679967,-0.214739,1.609148,-0.340789
9617,80.141667,0.015677,-0.731711,-0.025825,-0.680945,-0.213500,1.609311,-0.341194
9618,80.150000,0.016089,-0.732634,-0.024621,-0.679987,-0.213290,1.608976,-0.341904
9619,80.158333,0.015176,-0.732661,-0.026253,-0.679918,-0.212986,1.609106,-0.342444
9620,80.166667,0.014652,-0.731792,-0.026830,-0.680842,-0.212154,1.609060,-0.342350
9621,80.175000,0.014471,-0.731781,-0.026575,-0.680868,-0.210965,1.609208,-0.342900
9622,80.183333,0.010649,-0.732235,-0.026730,-0.680444,-0.210372,1.609382,-0.343141
9623,80.191667,0.014488,-0.730719,-0.024712,-0.682078,-0.210164,1.608809,-0.343902
9624,80.200000,0.016799,-0.731801,-0.026062,-0.680813,-0.209329,1.608909,-0.343748
9625,80.208333,0.014650,-0.733252,-0.022968,-0.679412,-0.208653,1.608980,-0.344372
9626,80.216667,0.016534,-0.732667,-0.028229,-0.679801,-0.208680,1.608286,-0.345100
9627,80.225000,0.013792,-0.730910,-0.025442,-0.681860,-0.207904,1.609024,-0.344605
9628,80.233333,0.013126,-0.733232,-0.023830,-0.679434,-0.207260,1.609142,-0.345062
9629,80.241667,0.009680,-0.732831,-0.024116,-0.679914,-0.206690,1.609154,-0.345311
9630,80.250000,0.012908,-0.732311,-0.026049,-0.680349,-0.206129,1.609031,-0.345639
9631,80.258333,0.013120,-0.731011,-0.023811,-0.681824,-0.205816,1.609097,-0.346258
9632,80.266667,0.018985,-0.731937,-0.023733,-0.680694,-0.205087,1.608561,-0.346236
9633,80.275000,0.016633,-0.733220,-0.025261,-0.679318,-0.205573,1.608731,-0.346914
9634,80.283333,0.018505,-0.732412,-0.024848,-0.680156,-0.204605,1.608965,-0.347103
9635,80.291667,0.015258,-0.732108,-0.023646,-0.680607,-0.204240,1.609007,-0.347009
9636,80.300000,0.012225,-0.733353,-0.022829,-0.679355,-0.204519,1.609007,-0.347156
9637,80.308333,0.013981,-0.732386,-0.024501,-0.680305,-0.203649,1.609168,-0.347367
9638,80.316667,0.015006,-0.731258,-0.024645,-0.681491,-0.202667,1.609151,-0.348034
9639,80.325000,0.014374,-0.731683,-0.019557,-0.681213,-0.202797,1.609098,-0.348202
9640,80.333333,0.014214,-0.733300,-0.020255,-0.679455,-0.202526,1.609313,-0.347768
9641,80.341667,0.016073,-0.732600,-0.020191,-0.680170,-0.201909,1.609672,-0.348269
9642,80.350000,0.016227,-0.731807,-0.022013,-0.680963,-0.201469,1.609385,-0.348709
9643,80.358333,0.013521,-0.733754,-0.018977,-0.679015,-0.202335,1.609717,-0.348899
9644,80.366667,0.015978,-0.732347,-0.020452,-0.680436,-0.201165,1.609955,-0.348564
9645,80.375000,0.014782,-0.732356,-0.019858,-0.680471,-0.200616,1.610032,-0.348916
9646,80.383333,0.011876,-0.731429,-0.021785,-0.681466,-0.201005,1.609876,-0.349708
9647,80.391667,0.011120,-0.732547,-0.020018,-0.680331,-0.200692,1.610571,-0.348835
9648,80.400000,0.015107,-0.732229,-0.020865,-0.680571,-0.199999,1.610617,-0.349392
9649,80.408333,0.010004,-0.732087,-0.021837,-0.680788,-0.200177,1.610602,-0.349525
9650,80.416667,0.009031,-0.732471,-0.020260,-0.680437,-0.199987,1.610988,-0.349642
9651,80.425000,0.009304,-0.732771,-0.019633,-0.680128,-0.199714,1.611273,-0.349891
9652,80.433333,0.012957,-0.733142,-0.019911,-0.679661,-0.199515,1.610939,-0.349880
9653,80.441667,0.010145,-0.734450,-0.018721,-0.678329,-0.199829,1.611309,-0.350331
9654,80.450000,0.012636,-0.731782,-0.020296,-0.681119,-0.199296,1.611619,-0.350283
9655,80.458333,0.011135,-0.732777,-0.020706,-0.680063,-0.198935,1.611590,-0.350302
9656,80.466667,0.006772,-0.733063,-0.020527,-0.679817,-0.199432,1.611711,-0.350632
9657,80.475000,0.009249,-0.733070,-0.019466,-0.679811,-0.198575,1.612596,-0.350170
9658,80.483333,0.007142,-0.731479,-0.020383,-0.681522,-0.198541,1.612478,-0.350803
9659,80.491667,0.008232,-0.733029,-0.018157,-0.679905,-0.198410,1.612251,-0.350821
9660,80.500000,0.008205,-0.731694,-0.016928,-0.681374,-0.198370,1.612556,-0.351295
9661,80.508333,0.008087,-0.732132,-0.019214,-0.680844,-0.197943,1.612775,-0.351071
9662,80.516667,0.007084,-0.731616,-0.018789,-0.681421,-0.197785,1.613195,-0.350703
9663,80.525000,0.007049,-0.734680,-0.016887,-0.678167,-0.198525,1.613484,-0.350942
9664,80.533333,0.007036,-0.732816,-0.016866,-0.680182,-0.197528,1.614163,-0.350644
9665,80.541667,0.011316,-0.731618,-0.021679,-0.681277,-0.196939,1.613592,-0.351136
9666,80.550000,0.004838,-0.731981,-0.018508,-0.681057,-0.197955,1.614267,-0.351008
9667,80.558333,0.011496,-0.731944,-0.019672,-0.680984,-0.196953,1.614469,-0.350885
9668,80.566667,0.005688,-0.732711,-0.016582,-0.680315,-0.196777,1.615243,-0.350879
9669,80.575000,0.010287,-0.731442,-0.017358,-0.681605,-0.196674,1.614650,-0.351036
9670,80.583333,0.009710,-0.732401,-0.016311,-0.680609,-0.197629,1.615189,-0.351077
9671,80.591667,0.014543,-0.732588,-0.020261,-0.680215,-0.196698,1.615538,-0.350922
9672,80.600000,0.010155,-0.732628,-0.015576,-0.680375,-0.196080,1.616225,-0.350434
9673,80.608333,0.005646,-0.732989,-0.016651,-0.680013,-0.196868,1.616422,-0.351028
9674,80.616667,0.006739,-0.731672,-0.018220,-0.681380,-0.196553,1.616934,-0.350555
9675,80.625000,0.010956,-0.732139,-0.019279,-0.680795,-0.195863,1.616895,-0.350773
9676,80.633333,0.009350,-0.731921,-0.015515,-0.681148,-0.196031,1.616790,-0.350731
9677,80.641667,0.008058,-0.733851,-0.014049,-0.679117,-0.196126,1.617483,-0.350571
9678,80.650000,0.011175,-0.731895,-0.012757,-0.681206,-0.196049,1.617812,-0.350922
9679,80.658333,0.013531,-0.731511,-0.015520,-0.681519,-0.195087,1.617953,-0.350314
9680,80.666667,0.008949,-0.733038,-0.014271,-0.679979,-0.195908,1.618534,-0.350571
9681,80.675000,0.016539,-0.732310,-0.013806,-0.680630,-0.195218,1.618437,-0.350294
9682,80.683333,0.010407,-0.732349,-0.011416,-0.680755,-0.195397,1.618907,-0.350480
9683,80.691667,0.010562,-0.732575,-0.012046,-0.680497,-0.195232,1.618983,-0.349795
9684,80.700000,0.011746,-0.734691,-0.010851,-0.678213,-0.195671,1.619185,-0.350240
9685,80.708333,0.013443,-0.733160,-0.011604,-0.679824,-0.194928,1.619691,-0.349736
9686,80.716667,0.012790,-0.732827,-0.009914,-0.680222,-0.194477,1.619726,-0.349799
9687,80.725000,0.015187,-0.733032,-0.008467,-0.679972,-0.195086,1.619216,-0.349887
9688,80.733333,0.017021,-0.735474,-0.008438,-0.677287,-0.195189,1.619408,-0.349798
9689,80.741667,0.014567,-0.733712,-0.007350,-0.679264,-0.194554,1.619446,-0.350254
9690,80.750000,0.017121,-0.733053,-0.007279,-0.679917,-0.194093,1.619347,-0.349672
9691,80.758333,0.013755,-0.732628,-0.007699,-0.680447,-0.194798,1.619337,-0.350067
9692,80.766667,0.015367,-0.733556,-0.008012,-0.679408,-0.194515,1.619442,-0.349330
9693,80.775000,0.015850,-0.733613,-0.007257,-0.679344,-0.193990,1.619286,-0.349797
9694,80.783333,0.018318,-0.733474,-0.006166,-0.679443,-0.194021,1.618814,-0.349744
